"Species","matched_name2","score","data_source_title"
"Castilla ulei Warb.","Castilla ulei",0.999,"Tropicos - Missouri Botanical Garden"
"Cedrela fissilis Vell.","Cedrela fissilis",0.999,"Tropicos - Missouri Botanical Garden"
"Amburana acreana (Ducke)","Amburana acreana",0.997,"Tropicos - Missouri Botanical Garden"
"Bixa arborea Huber.","Bixa arborea",0.997,"Tropicos - Missouri Botanical Garden"
"Copaifera multijuga","Copaifera multijuga",0.988,"Tropicos - Missouri Botanical Garden"
"Copaífera grycycarpa Ducke.","Copaifera glycycarpa",0.96,"Tropicos - Missouri Botanical Garden"
"Annona sp.","Annona",0.75,"Tropicos - Missouri Botanical Garden"
"Dipteryx odorata (Aubl.) Willd.","Dipteryx odorata",0.999,"Tropicos - Missouri Botanical Garden"
"Parkia sp.","Parkia",0.75,"Tropicos - Missouri Botanical Garden"
"Parkia gigantocarpa","Parkia gigantocarpa",0.988,"Tropicos - Missouri Botanical Garden"
"Samanea tubulosa (Benth.) Barneby & J.W.Grimes","Samanea tubulosa",0.999,"The International Plant Names Index"
"Apuleia leiocarpa (Vogel) J.F.Macbr.","Apuleia leiocarpa",0.997,"Tropicos - Missouri Botanical Garden"
"Bagassa guianensis Aubl","Bagassa guianensis",0.997,"Tropicos - Missouri Botanical Garden"
"Inga laurina (Sw.) Willd.","Inga laurina",0.999,"Tropicos - Missouri Botanical Garden"
"Cassia leiandra Benth.","Cassia leiandra",0.999,"Tropicos - Missouri Botanical Garden"
"Handroanthus sp.","Handroanthus",0.75,"Tropicos - Missouri Botanical Garden"
"Mezilaurus itauba (Meisn.) Taub. ex Mez","Mezilaurus itauba",0.999,"Tropicos - Missouri Botanical Garden"
"Hymenaea parvifolia Huber","Hymenaea parvifolia",0.999,"Tropicos - Missouri Botanical Garden"
"Genipa infundibuliformis Zappi & Semir","Genipa infundibuliformis",0.999,"Tropicos - Missouri Botanical Garden"
"Pourouma guianensis Aubl.","Pourouma guianensis",0.999,"Tropicos - Missouri Botanical Garden"
"Terminalia tetraphylla (Aubl.) Gere & Boatwr.","Terminalia tetraphylla",0.999,"Tropicos - Missouri Botanical Garden"
"Swietenia macrophylla King","Swietenia macrophylla",0.999,"Tropicos - Missouri Botanical Garden"
"Schefflera morototoni (Aubl.)","Schefflera morototoni",0.997,"Tropicos - Missouri Botanical Garden"
"Astronium lecointei Ducke","Astronium lecointei",0.999,"Tropicos - Missouri Botanical Garden"
"Byrsonima crispa A.Juss.","Byrsonima crispa",0.999,"The International Plant Names Index"
"Ormosia arborea (Vell.)","Ormosia arborea",0.997,"Tropicos - Missouri Botanical Garden"
"Enterolobium schomburgkii (Benth.) Benth.","Enterolobium schomburgkii",0.999,"Tropicos - Missouri Botanical Garden"
"Ceiba speciosa (A.St.-Hil.) Ravenna","Ceiba speciosa",0.997,"Tropicos - Missouri Botanical Garden"
"Pseudobombax munguba (mart. & Zucc.) Dugand","Pseudobombax munguba",0.999,"The International Plant Names Index"
"Pseudolmedia laevis (Ruiz & Pav.) L. F. Macbr.","Pseudolmedia laevis",0.997,"Tropicos - Missouri Botanical Garden"
"Parkia multijuga Benth.","Parkia multijuga",0.999,"Tropicos - Missouri Botanical Garden"
"Oenocarpus bataua Mart.","Oenocarpus bataua",0.999,"Tropicos - Missouri Botanical Garden"
"Ochroma pyramidale (Cav. Ex Lam.)","Ochroma pyramidale",0.997,"Tropicos - Missouri Botanical Garden"
"Senegalia polyphylla (DC.) Britton & Rose","Senegalia polyphylla",0.997,"Tropicos - Missouri Botanical Garden"
"Piptadenia gonoacantha (Mart.) J.F.Macbr.","Piptadenia gonoacantha",0.999,"The International Plant Names Index"
"Physocalymma scaberrimum","Physocalymma scaberrimum",0.988,"The International Plant Names Index"
"Socratea exorrhiza (Mart.) H. Wendl.","Socratea exorrhiza",0.999,"Tropicos - Missouri Botanical Garden"
"Poeppgia procera (Poepp. Ex Spreng.) C. Presl","Poeppigia procera",0.96,"Tropicos - Missouri Botanical Garden"
"Talisia esculenta (Cambess.) Radlk.","Talisia esculenta",0.997,"The International Plant Names Index"
"Clarisia racemosa Ruiz &Pav.","Clarisia racemosa",0.997,"Tropicos - Missouri Botanical Garden"
"Peltogyne sp.","Peltogyne",0.75,"Tropicos - Missouri Botanical Garden"
"Peltogyne vogel","Peltogyne",0.995,"Tropicos - Missouri Botanical Garden"
"Croton lechleri Müll. Arg.","Croton lechleri",0.999,"Tropicos - Missouri Botanical Garden"
"Pouteria gardneri (Mart. & Miq.) Baehni","Pouteria gardneri",0.999,"Tropicos - Missouri Botanical Garden"
"Clitoria fairchildiana R.A.Howard","Clitoria fairchildiana",0.999,"The International Plant Names Index"
"Diplotropis purpurea (Rich.) Amshoff","Diplotropis purpurea",0.999,"Tropicos - Missouri Botanical Garden"
"Himatanthus phagedaenicus (Mart.) Woodson","Himatanthus phagedaenicus",0.999,"Tropicos - Missouri Botanical Garden"
"Tachigali guianensis (Benth.) Zarucchi & Herend.","Tachigali guianensis",0.999,"Tropicos - Missouri Botanical Garden"
"Terminalia sp.","Terminalia",0.75,"Tropicos - Missouri Botanical Garden"
"Couratari guianensis Aubl.","Couratari guianensis",0.999,"Tropicos - Missouri Botanical Garden"
"Cariniana micrantha Ducke","Cariniana micrantha",0.999,"Tropicos - Missouri Botanical Garden"
"Enterolobium contortisiliquum (Vell.) Morong","Enterolobium contortisiliquum",0.999,"Tropicos - Missouri Botanical Garden"
"Citharexylum myrianthum Cham.","Citharexylum myrianthum",0.999,"Tropicos - Missouri Botanical Garden"
"Pouteria macrophylla (Lam.) Eyma","Pouteria",0.75,"Tropicos - Missouri Botanical Garden"
"Bixa orellana L.","Bixa orellana",0.999,"Tropicos - Missouri Botanical Garden"
"Virola venosa (Benth.)","Virola venosa",0.997,"Tropicos - Missouri Botanical Garden"
"Bauhinia forficata Link s","Bauhinia forficata",0.997,"Tropicos - Missouri Botanical Garden"
"Inga marginata Willd.","Inga marginata",0.999,"Tropicos - Missouri Botanical Garden"
"Chorisia speciosa (Bombacaceae)","Chorisia",0.75,"Tropicos - Missouri Botanical Garden"
"Sparattanthelium botocudorum ","Sparattanthelium",0.75,"Tropicos - Missouri Botanical Garden"
"Cecropia hololeuca.","Cecropia",0.75,"Tropicos - Missouri Botanical Garden"
"Handroanthus impetiginosus","Handroanthus impetiginosus",0.988,"Tropicos - Missouri Botanical Garden"
"Joannesia princeps","Joannesia princeps",0.988,"Tropicos - Missouri Botanical Garden"
"Senna multijuga","Senna multijuga",0.988,"Tropicos - Missouri Botanical Garden"
"Apeiba tibourbou","Apeiba tibourbou",0.988,"The International Plant Names Index"
"Ingá edulis","Inga edulis",0.988,"The International Plant Names Index"
"Handroanthus crhysotrichus","Handroanthus chrysotrichus",0.75,"Tropicos - Missouri Botanical Garden"
"Protium aracouchini","Protium aracouchini",0.988,"The International Plant Names Index"
"Eschweleira ovata","Eschweilera ovata",0.75,"Tropicos - Missouri Botanical Garden"
"Parkia Pendula","Parkia pendula",0.988,"Tropicos - Missouri Botanical Garden"
"Arapatiella Psilophylla","Arapatiella",0.75,"The International Plant Names Index"
"Xilopia brasiliensis","Xylopia brasiliensis",0.75,"Tropicos - Missouri Botanical Garden"
"Virola bicuhyba","Virola bicuhyba",0.988,"The International Plant Names Index"
"Theobroma grandiflorum","Theobroma grandiflorum",0.988,"Tropicos - Missouri Botanical Garden"
"Cordia trichotoma","Cordia trichotoma",0.988,"Tropicos - Missouri Botanical Garden"
"Peltophorum dubiumPeltophorum dubium","Peltophorum dubium dubium",0.999,"Tropicos - Missouri Botanical Garden"
"Paraptadenia rigida","Parapiptadenia rigida",0.75,"Tropicos - Missouri Botanical Garden"
"Sparattosperma leucantthum","Sparattosperma leucanthum",0.75,"Tropicos - Missouri Botanical Garden"
"Spondias venulosa","Spondias venulosa",0.988,"Tropicos - Missouri Botanical Garden"
"Paratecoma peroba","Paratecoma peroba",0.988,"Tropicos - Missouri Botanical Garden"
"Pouteria butyrocarpa","Pouteria butyrocarpa",0.988,"Tropicos - Missouri Botanical Garden"
"Himatanthus bracteatus","Himatanthus bracteatus",0.988,"The International Plant Names Index"
"Arapatiella psilophilla","Arapatiella psilophylla",0.75,"Tropicos - Missouri Botanical Garden"
"Platymenia reticulata","Plathymenia reticulata",0.75,"Tropicos - Missouri Botanical Garden"
"Xilopia sericea","Xylopia sericea",0.75,"Tropicos - Missouri Botanical Garden"
"Zeheria tuberculosa","Zeyheria tuberculosa",0.75,"Tropicos - Missouri Botanical Garden"
"Guazuma crinita","Guazuma crinita",0.988,"Tropicos - Missouri Botanical Garden"
"Acacia glomerosa","Acacia glomerosa",0.988,"Tropicos - Missouri Botanical Garden"
"Psidium myrtoides","Psidium myrtoides",0.988,"Tropicos - Missouri Botanical Garden"
"Myracrodruon urundeuva","Myracrodruon urundeuva",0.988,"Tropicos - Missouri Botanical Garden"
"Senna spectabilis","Senna spectabilis",0.988,"The International Plant Names Index"
"Psidium guayana","Psidium guayana",0.988,"The International Plant Names Index"
"Euterpe precatoria","Euterpe precatoria",0.988,"Tropicos - Missouri Botanical Garden"
"Parahancornia fasciculata","Parahancornia fasciculata",0.988,"Tropicos - Missouri Botanical Garden"
"Hymenolobium petreum","Hymenolobium petraeum",0.75,"Tropicos - Missouri Botanical Garden"
"Anadenanthera peregrina","Anadenanthera peregrina",0.988,"Tropicos - Missouri Botanical Garden"
"Eugenia stipitata","Eugenia stipitata",0.988,"Tropicos - Missouri Botanical Garden"
"Macrolobium acaciifolium","Macrolobium acaciifolium",0.988,"Tropicos - Missouri Botanical Garden"
"Astronium urundeuva","Astronium urundeuva",0.988,"Tropicos - Missouri Botanical Garden"
"Garcinia gardneriana","Garcinia gardneriana",0.988,"Tropicos - Missouri Botanical Garden"
"Garcinia macrophylla","Garcinia macrophylla",0.988,"Tropicos - Missouri Botanical Garden"
"Trattinickia rhoifolia","Trattinnickia rhoifolia",0.75,"Tropicos - Missouri Botanical Garden"
"Mauritia flexuosa","Mauritia flexuosa",0.988,"The International Plant Names Index"
"Theobrama speciosum","Theobroma speciosum",0.75,"Tropicos - Missouri Botanical Garden"
"Toulicia guianensis","Toulicia guianensis",0.988,"Tropicos - Missouri Botanical Garden"
"Myrciaria dubia","Myrciaria dubia",0.988,"Tropicos - Missouri Botanical Garden"
"Jacarandar copaia","Jacaranda copaia",0.75,"Tropicos - Missouri Botanical Garden"
"Bertholletia excelsa","Bertholletia excelsa",0.988,"Tropicos - Missouri Botanical Garden"
"Castilla ulei","Castilla ulei",0.988,"The International Plant Names Index"
"Amburana acreana","Amburana acreana",0.988,"Tropicos - Missouri Botanical Garden"
"Copaífera grycycarpa","Copaifera glycycarpa",0.75,"Tropicos - Missouri Botanical Garden"
"Samanea tubulosa","Samanea tubulosa",0.988,"Tropicos - Missouri Botanical Garden"
"Apuleia leiocarpa","Apuleia leiocarpa",0.988,"Tropicos - Missouri Botanical Garden"
"Bagassa guianensis","Bagassa guianensis",0.988,"Tropicos - Missouri Botanical Garden"
"Cassia leiandra","Cassia leiandra",0.988,"Tropicos - Missouri Botanical Garden"
"Hymenaea parvifolia","Hymenaea parvifolia",0.988,"Tropicos - Missouri Botanical Garden"
"Genipa infundibuliformis","Genipa infundibuliformis",0.988,"Tropicos - Missouri Botanical Garden"
"Pourouma guianensis","Pourouma guianensis",0.988,"The International Plant Names Index"
"Terminalia tetraphylla","Terminalia tetraphylla",0.988,"Tropicos - Missouri Botanical Garden"
"Astronium lecointei","Astronium lecointei",0.988,"The International Plant Names Index"
"Byrsonima crispa","Byrsonima crispa",0.988,"Tropicos - Missouri Botanical Garden"
"Ormosia arborea","Ormosia arborea",0.988,"Tropicos - Missouri Botanical Garden"
"Enterolobium schomburgkii","Enterolobium schomburgkii",0.988,"The International Plant Names Index"
"Pseudobombax munguba","Pseudobombax munguba",0.988,"Tropicos - Missouri Botanical Garden"
"Pseudolmedia laevis","Pseudolmedia laevis",0.988,"Tropicos - Missouri Botanical Garden"
"Parkia multijuga","Parkia multijuga",0.988,"The International Plant Names Index"
"Senegalia polyphylla","Senegalia polyphylla",0.988,"Tropicos - Missouri Botanical Garden"
"Socratea exorrhiza","Socratea exorrhiza",0.988,"Tropicos - Missouri Botanical Garden"
"Poeppgia procera","Poeppigia procera",0.75,"Tropicos - Missouri Botanical Garden"
"Clarisia racemosa","Clarisia racemosa",0.988,"Tropicos - Missouri Botanical Garden"
"Pouteria gardneri","Pouteria gardneri",0.988,"Tropicos - Missouri Botanical Garden"
"Clitoria fairchildiana","Clitoria fairchildiana",0.988,"Tropicos - Missouri Botanical Garden"
"Coumo utilis","Couma utilis",0.75,"Tropicos - Missouri Botanical Garden"
"Diplotropis purpurea","Diplotropis purpurea",0.988,"Tropicos - Missouri Botanical Garden"
"Himatanthus phagedaenicu","Himatanthus phagedaenicus",0.75,"Tropicos - Missouri Botanical Garden"
"Tachigali guianensis","Tachigali guianensis",0.988,"Tropicos - Missouri Botanical Garden"
"Couratari guianensis","Couratari guianensis",0.988,"Tropicos - Missouri Botanical Garden"
"Cariniana micrantha","Cariniana micrantha",0.988,"Tropicos - Missouri Botanical Garden"
"Citharexylum myrianthum","Citharexylum myrianthum",0.988,"The International Plant Names Index"
"Virola venosa","Virola venosa",0.988,"The International Plant Names Index"
"Platanua occidentalis","Platanus occidentalis",0.75,"Tropicos - Missouri Botanical Garden"
"Mimosa caesalpinifolia","Mimosa caesalpiniifolia",0.75,"Tropicos - Missouri Botanical Garden"
"Crateva andansonii subsp odorata","Crateva adansonii",0.75,"Tropicos - Missouri Botanical Garden"
"Pinus ayacahuite","Pinus ayacahuite",0.988,"The International Plant Names Index"
"coffea arabica (catimor)","Coffea arabica",0.988,"Tropicos - Missouri Botanical Garden"
"coffea arabica (costa rica 95)","Coffea arabica",0.988,"Tropicos - Missouri Botanical Garden"
"inga micheliana","Inga micheliana",0.988,"Tropicos - Missouri Botanical Garden"
"Coffea arabica (catimor)","Coffea arabica",0.988,"Tropicos - Missouri Botanical Garden"
"inga micheliana ","Inga micheliana",0.988,"Tropicos - Missouri Botanical Garden"
"alnus acuminata","Alnus acuminata",0.988,"The International Plant Names Index"
"coffea arabiga (costa rica 95)","Coffea arabica",0.75,"Tropicos - Missouri Botanical Garden"
"Persea americana:","Persea",0.75,"Tropicos - Missouri Botanical Garden"
"Persea sp","Persea",0.75,"Tropicos - Missouri Botanical Garden"
"Guazuma ulmifolia:","Guazuma",0.75,"Tropicos - Missouri Botanical Garden"
"Anacardium excelsumº","Anacardium",0.75,"Tropicos - Missouri Botanical Garden"
"xylopia sp","Xylopia",0.75,"Tropicos - Missouri Botanical Garden"
"Brownea ariza","Brownea ariza",0.988,"Tropicos - Missouri Botanical Garden"
"Persea sp.Persea sp.","Persea",0.75,"Tropicos - Missouri Botanical Garden"
"Xylopia sp","Xylopia",0.75,"Tropicos - Missouri Botanical Garden"
"Tabebuia rosea ","Tabebuia rosea",0.988,"Tropicos - Missouri Botanical Garden"
"Cordia africana","Cordia africana",0.988,"Tropicos - Missouri Botanical Garden"
"Balanites aegyptiaca","Balanites aegyptiaca",0.988,"The International Plant Names Index"
"Croton macrostachyus","Croton macrostachyus",0.988,"Tropicos - Missouri Botanical Garden"
"kigeria africana","Kigelia africana",0.75,"Tropicos - Missouri Botanical Garden"
"Swietenia macrophylla1","Swietenia",0.75,"Tropicos - Missouri Botanical Garden"
"Cedrela odorata1","Cedrela",0.75,"Tropicos - Missouri Botanical Garden"
"Pseudosamanea sp TABACO","Pseudosamanea",0.75,"Tropicos - Missouri Botanical Garden"
" Astronium graveolens","Astronium graveolens",0.988,"The International Plant Names Index"
"Cedrela odorata ","Cedrela odorata",0.988,"Tropicos - Missouri Botanical Garden"
" Tabebuia rosea","Tabebuia rosea",0.988,"Tropicos - Missouri Botanical Garden"
"tabebuia chrysantha","Tabebuia chrysantha",0.988,"Tropicos - Missouri Botanical Garden"
"Tabebuia sp.","Tabebuia",0.75,"Tropicos - Missouri Botanical Garden"
"Tabebuia chrysanthav","Tabebuia chrysantha",0.75,"Tropicos - Missouri Botanical Garden"
"Jacaranda sp.","Jacaranda",0.75,"Tropicos - Missouri Botanical Garden"
"Zygia sp.","Zygia",0.75,"Tropicos - Missouri Botanical Garden"
"Platymiscium sp.","Platymiscium",0.75,"Tropicos - Missouri Botanical Garden"
"Schizolobium sp.","Schizolobium",0.75,"Tropicos - Missouri Botanical Garden"
"Ceiba pentandra8","Ceiba",0.75,"Tropicos - Missouri Botanical Garden"
"nterolobium cyclocarpum","Enterolobium cyclocarpum",0.75,"Tropicos - Missouri Botanical Garden"
"Cedrela montana","Cedrela montana",0.988,"The International Plant Names Index"
"Cariniana sp.","Cariniana",0.75,"Tropicos - Missouri Botanical Garden"
"Platymiscium sp2","Platymiscium",0.75,"Tropicos - Missouri Botanical Garden"
"Canarium swheinfurtii","Canarium schweinfurtii",0.75,"Tropicos - Missouri Botanical Garden"
"Gilbertiondendron dewevrii","Gilbertiodendron dewevrei",0.75,"Tropicos - Missouri Botanical Garden"
"Paramacrolobium coeruleum","Paramacrolobium coeruleum",0.988,"Tropicos - Missouri Botanical Garden"
"schizolobium parahyba","Schizolobium parahyba",0.988,"The International Plant Names Index"
"Cleistopholis glauca","Cleistopholis glauca",0.988,"Tropicos - Missouri Botanical Garden"
"Pterocarpus sauyauxii","Pterocarpus soyauxii",0.75,"Tropicos - Missouri Botanical Garden"
"Harrungana madagariensis","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Copaíba (Copaifera langsdorffii Desf.)","Copaiba",0.75,"Tropicos - Missouri Botanical Garden"
"Coffee arabica (BORBOUN NEGRO)","Coffea arabica",0.75,"The International Plant Names Index"
"Schinus terebinthifolia","Schinus terebinthifolia",0.988,"Tropicos - Missouri Botanical Garden"
"Croton floribundus Lund. ex Didr.","Croton floribundus",0.997,"Tropicos - Missouri Botanical Garden"
"Pouteria caimito (Ruiz & Pav.) Radlk.","Pouteria caimito",0.999,"Tropicos - Missouri Botanical Garden"
"Anadenanthera macrocarpa (Benth.)","Anadenanthera macrocarpa",0.997,"Tropicos - Missouri Botanical Garden"
"Myrsine","Myrsine",0.75,"The International Plant Names Index"
"Eriotheca pentaphylla (vell.) A. Robyns","Eriotheca pentaphylla",0.999,"Tropicos - Missouri Botanical Garden"
"Micropholis venulosa (Mart. & Eichler) Pierre","Micropholis venulosa",0.997,"Tropicos - Missouri Botanical Garden"
