"Species","Tree_Type","Tree_Count","size_class","Site_ID","Plot_ID","Country","Organization_Name","SiteType","Plot_Type","Plot_Size","tree_index","main_index","_parent_table_name","origin_table","destination_table","Plot_Permanence","Resample_Main_Plot","Resample_3x3_Subplot","PlantingPattern","Timeframe"
"Evea brasillensis","planted",12,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3462,705,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"piptodeniastrum africanum","planted",5,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3463,705,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia drastica","planted",1,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3464,705,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Caccia floribunda","planted",15,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3465,705,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia exelsa","planted",2,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3466,705,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Uapaca","planted",2,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3467,705,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Pericopsis elata","planted",1,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3468,705,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Caccia floribunda","planted",22,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3469,706,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Caccia ciamea","planted",17,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3470,706,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia laurentii","planted",12,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3471,706,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Pentacletra macrophilla","planted",20,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3472,706,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Moesopsis eminii","planted",9,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3473,706,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Uapaca","planted",4,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3474,706,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Canarium","planted",5,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3475,706,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Ricinodendron","planted",4,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3476,706,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Evea brasillensis","planted",6,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3477,706,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia laurentii","planted",23,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3478,707,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Caccia floribunda","planted",16,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3479,707,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Pentacletra macrophilla","planted",25,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3480,707,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia exelsa","planted",4,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3481,707,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Caccia ciamea","planted",17,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3482,707,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Uapaca","planted",3,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3483,707,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia drastica","planted",4,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3484,707,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Ricinodenndron","planted",2,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3485,707,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Evea brasilensis","planted",8,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3486,707,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Piptodeniastrum africanum","planted",16,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3487,708,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Pericopsis elata","planted",6,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3488,708,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Ongokea gore '","planted",5,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3489,708,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Uapaca","planted",5,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3490,708,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia drastica","planted",5,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3491,708,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Moesopsis eminii","planted",12,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3492,708,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Canarium","planted",7,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3493,708,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Prioria balsamifera","planted",6,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3494,708,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Guibouryia demeusei","planted",5,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3495,708,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Ricinodendron","planted",5,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3496,708,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Ptecarpus sauyauxii","planted",6,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3497,708,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Entandophragma cylendricum","planted",7,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3498,708,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Prioria oxyphylla","planted",5,"<10cm planted","95","3","DRC","Faja Lobi","Restoration","Restoration","30x30",3499,708,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Ricinodendron","planted",6,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3500,709,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia laurentii","planted",16,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3501,709,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia drastica","planted",10,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3502,709,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Evea brasillensis","planted",8,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3503,709,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Pentacletra macrophilla","planted",22,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3504,709,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Canrium","planted",8,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3505,709,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Moesopsis eminii","planted",10,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3506,709,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Pericopsis elata","planted",5,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3507,709,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Caccia floribunda","planted",15,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3508,709,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Pentacletra macrophilla","planted",15,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3510,710,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Evea","planted",7,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3511,710,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia laurentii","planted",10,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3512,710,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia exelsa","planted",9,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3513,710,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Canarium","planted",6,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3514,710,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Piptodeniastrum africanum","planted",14,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3515,710,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Moesopsis","planted",4,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3516,710,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia drastica","planted",6,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3517,710,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Pentacletra macrophilla","planted",22,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3518,710,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia drastica","planted",3,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3519,711,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia laurentii","planted",16,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3520,711,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Pericopsis elata","planted",5,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3521,711,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Evea","planted",10,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3522,711,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Piptodeniastrum africanum","planted",12,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3523,711,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Canarium","planted",8,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3524,711,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Pentacletra macrophilla","planted",10,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3525,711,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Caccia ciamea","planted",13,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3526,711,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Caccia floribunda","planted",8,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3527,711,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Moesopsis","planted",8,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3528,711,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Canarium","planted",5,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3529,712,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia drastica","planted",5,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3530,712,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia laurentii","planted",16,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3531,712,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia excelsa","planted",8,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3532,712,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Evea","planted",5,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3533,712,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Moesopsis","planted",4,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3534,712,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Ricinodendron","planted",8,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3535,712,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Caccia floribunda","planted",17,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3536,712,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Caccia ciamea","planted",15,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3537,712,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Pentacletra macrophilla","planted",25,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3538,712,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Piptodeniastrum africanum","planted",14,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3539,712,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Pericopsis elata","planted",2,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3540,712,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Guibourtia demeuseii","planted",5,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3541,712,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia drastica","planted",4,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3542,713,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia laurentii","planted",15,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3543,713,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia excelsa","planted",12,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3544,713,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Canarium","planted",5,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3545,713,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Piptodeniastrum africanum","planted",18,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3546,713,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Pentacletra macrophilla","planted",12,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3547,713,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Uapaca","planted",5,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3548,713,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Evea","planted",8,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3549,713,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Moesopsis","planted",8,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3550,713,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Caccia floribunda","planted",10,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3551,713,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Caccia ciamea","planted",12,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3552,713,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Prioria balsamifera","planted",5,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3553,713,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Ricinodendron","planted",4,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3554,713,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Ptecarpus sauyauxii","planted",2,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3555,713,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Pentacletra macrophilla","planted",15,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3556,713,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Canarium","planted",5,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3557,714,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia drastica","planted",6,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3558,714,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia laurentii","planted",18,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3559,714,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia excelsa","planted",8,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3560,714,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Pentacletra macrophilla","planted",22,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3561,714,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Moesopsis","planted",8,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3562,714,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Evea","planted",8,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3563,714,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Canarium","planted",5,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3564,714,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Pentacletra macrophilla","planted",20,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3565,714,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Piptodeniastrum africanum","planted",15,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3566,714,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Guibourtia demeuseii","planted",5,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3567,714,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
"Milletia laurentii","planted",15,"<10cm planted","95","4","DRC","Faja Lobi","Restoration","Restoration","30x30",3568,715,"main","Normal_30x30_2",NA,"Permanent","0","0","2.5×3","Y0"
